time,a,avg_photon_density,avg_neutrino_density,avg_energy_density,avg_metric_pert,avg_gw
0.015150000000000002,9942.216435645625,0.10000000000001588,0.009999952078136703,1,0.00009984851477906609,0.00000098346234859814
0.015160000000000002,9942.315857809981,0.10000000000001588,0.009999952046540823,1,0.00009984841493057559,0.0000009834515306202821
0.015170000000000001,9942.415280968558,0.10000000000001588,0.009999952014940217,1,0.00009984831508213922,0.0000009834407127616174
0.01518,9942.514705121368,0.10000000000001588,0.009999951983342598,1,0.00009984821523380965,0.0000009834298950219302
0.01519,9942.61413026842,0.10000000000001588,0.009999951951742003,1,0.00009984811538557572,0.0000009834190774013425
0.015200000000000002,9942.713556409723,0.10000000000001588,0.009999951920146088,1,0.00009984801553750662,0.0000009834082598995223
0.015210000000000001,9942.812983545287,0.10000000000001588,0.009999951888545626,1,0.00009984791568948797,0.0000009833974425170236
0.015220000000000001,9942.912411675123,0.10000000000001588,0.009999951856950148,1,0.00009984781584157634,0.0000009833866252533612
0.01523,9943.01184079924,0.10000000000001588,0.009999951825349686,1,0.0000998477159937214,0.0000009833758081086475
0.015240000000000002,9943.111270917647,0.10000000000001588,0.00999995179374912,1,0.00009984761614601459,0.0000009833649910827229
0.015250000000000001,9943.210702030356,0.10000000000001588,0.009999951762153216,1,0.00009984751629842777,0.0000009833541741761576
0.015260000000000001,9943.310134137377,0.10000000000001588,0.009999951730552755,1,0.00009984741645088123,0.000000983343357388386
0.01527,9943.409567238718,0.10000000000001588,0.009999951698957277,1,0.00009984731660348626,0.0000009833325407196426
0.015280000000000002,9943.50900133439,0.10000000000001588,0.009999951667354581,1,0.00009984721675615516,0.000000983321724169586
0.015290000000000002,9943.608436424403,0.10000000000001588,0.009999951635759246,1,0.00009984711690893411,0.0000009833109077389787
0.015300000000000001,9943.707872508769,0.10000000000001588,0.009999951604158654,1,0.00009984701706180875,0.0000009833000914270738
0.01531,9943.807309587493,0.10000000000001588,0.009999951572562778,1,0.00009984691721478952,0.0000009832892752342033
0.015320000000000002,9943.906747660589,0.10000000000001588,0.009999951540962329,1,0.00009984681736787685,0.0000009832784591604379
0.015330000000000002,9944.006186728066,0.10000000000001588,0.009999951509366854,1,0.00009984671752106243,0.000000983267643205714
0.015340000000000001,9944.105626789933,0.10000000000001588,0.00999995147776644,1,0.00009984661767436542,0.0000009832568273696748
0.01535,9944.2050678462,0.10000000000001588,0.009999951446165984,1,0.00009984651782771195,0.0000009832460116527472
0.015360000000000002,9944.304509896878,0.10000000000001588,0.009999951414570543,1,0.00009984641798121976,0.0000009832351960548472
0.015370000000000002,9944.403952941977,0.10000000000001588,0.009999951382970097,1,0.00009984631813478178,0.0000009832243805759889
0.015380000000000001,9944.503396981507,0.10000000000001588,0.009999951351374232,1,0.00009984621828849208,0.0000009832135652155605
0.015390000000000001,9944.602842015476,0.10000000000001588,0.009999951319773643,1,0.0000998461184422702,0.0000009832027499744967
0.0154,9944.702288043896,0.10000000000001588,0.009999951288178311,1,0.00009984601859614056,0.000000983191934852797
0.015410000000000002,9944.801735066776,0.10000000000001588,0.009999951256577901,1,0.00009984591875012046,0.0000009831811198495274
0.015420000000000001,9944.901183084126,0.10000000000001588,0.009999951224980331,1,0.00009984581890420954,0.0000009831703049652983
0.015430000000000001,9945.000632095956,0.10000000000001588,0.009999951193379887,1,0.0000998457190584056,0.0000009831594902000977
0.01544,9945.100082102277,0.10000000000001588,0.009999951161784452,1,0.00009984561921269648,0.0000009831486755539166
0.015450000000000002,9945.199533103098,0.10000000000001588,0.009999951130184006,1,0.00009984551936704199,0.0000009831378610265051
0.015460000000000002,9945.298985098429,0.10000000000001588,0.009999951098588152,1,0.00009984541952154919,0.0000009831270466181172
0.015470000000000001,9945.39843808828,0.10000000000001588,0.00999995106698771,1,0.00009984531967610754,0.000000983116232328856
0.01548,9945.49789207266,0.10000000000001588,0.009999951035392415,1,0.00009984521983077808,0.0000009831054181582568
0.015490000000000002,9945.597347051582,0.10000000000001588,0.009999951003791875,1,0.00009984511998559368,0.0000009830946041070413
0.015500000000000002,9945.696803025052,0.10000000000001588,0.009999950972196546,1,0.00009984502014046647,0.0000009830837901745104
0.015510000000000001,9945.796259993082,0.10000000000001588,0.00999995094059614,1,0.00009984492029544536,0.000000983072976360743
0.01552,9945.895717955682,0.10000000000001588,0.00999995090899574,1,0.00009984482045053036,0.0000009830621626663565
0.015530000000000002,9945.995176912862,0.10000000000001588,0.009999950877400448,1,0.0000998447206056728,0.0000009830513490906575
